Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Næstved";Ræv;Han;Over 1 år;Han;1;1;1;6;19;27;26;25
2014/2015;"Næstved";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2014/2015;"Næstved";Ræv;Tæve;Over 1 år;Hun;0;0;1;2;7;16;17;22
2014/2015;"Næstved";Ræv;Hvalp;Under 1 år;Han;3;3;5;8;4;2;0;0
2014/2015;"Næstved";Ræv;Hvalp;Under 1 år;Hun;2;3;3;7;3;0;0;0
2014/2015;"Næstved";Ræv;Hvalp;Under 1 år;;1;6;0;0;2;5;0;0
