Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Ikast-Brande";Ræv;Han;Over 1 år;Han;1;0;0;8;30;21;19;19
2014/2015;"Ikast-Brande";Ræv;Han;;Han;0;0;0;1;1;1;1;0
2014/2015;"Ikast-Brande";Ræv;Tæve;Over 1 år;Hun;0;0;0;3;14;7;6;16
2014/2015;"Ikast-Brande";Ræv;Tæve;;Hun;0;0;0;1;0;0;0;2
2014/2015;"Ikast-Brande";Ræv;Hvalp;Under 1 år;Han;4;5;3;2;2;3;0;1
2014/2015;"Ikast-Brande";Ræv;Hvalp;Under 1 år;Hun;1;2;4;2;5;1;1;1
2014/2015;"Ikast-Brande";Ræv;Hvalp;Under 1 år;;8;8;4;0;5;3;1;0
