Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2019/2020;"Kalundborg";Ræv;Han;Over 1 år;Han;0;0;0;4;14;19;17;13
2019/2020;"Kalundborg";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2019/2020;"Kalundborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;6;6;9;4
2019/2020;"Kalundborg";Ræv;Hvalp;Under 1 år;Han;1;4;1;0;1;0;0;1
2019/2020;"Kalundborg";Ræv;Hvalp;Under 1 år;Hun;1;2;1;3;0;0;0;1
2019/2020;"Kalundborg";Ræv;Hvalp;Under 1 år;;3;4;2;1;0;1;0;1
