Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Hjørring";Rådyr;Råbuk;2+ år;Han;143;48;12;10;3;5;2
2021/2022;"Hjørring";Rådyr;Råbuk;1 år;Han;12;11;6;9;4;9;4
2021/2022;"Hjørring";Rådyr;Råbuk;;Han;131;44;20;4;7;9;5
2021/2022;"Hjørring";Rådyr;Rå;2+ år;Hun;0;0;0;16;6;26;14
2021/2022;"Hjørring";Rådyr;Rå;1 år;Hun;0;0;0;7;9;7;5
2021/2022;"Hjørring";Rådyr;Rå;;Hun;1;0;0;24;19;35;29
2021/2022;"Hjørring";Rådyr;Lam;Under 1 år;Han;0;0;0;13;23;18;11
2021/2022;"Hjørring";Rådyr;Lam;Under 1 år;Hun;0;0;0;30;27;20;21
2021/2022;"Hjørring";Rådyr;Lam;Under 1 år;;0;0;0;15;12;10;3
