Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Langeland";Dådyr;Dåhjort;2+ år;Han;0;0;0;92;1
2021/2022;"Langeland";Dådyr;Dåhjort;1 år;Han;0;0;1;34;1
2021/2022;"Langeland";Dådyr;Dåhjort;;Han;0;0;0;67;0
2021/2022;"Langeland";Dådyr;Då;2+ år;Hun;0;2;16;26;35
2021/2022;"Langeland";Dådyr;Då;1 år;Hun;0;0;6;13;12
2021/2022;"Langeland";Dådyr;Då;;Hun;0;0;21;34;45
2021/2022;"Langeland";Dådyr;Kalv;Under 1 år;Han;0;0;15;22;21
2021/2022;"Langeland";Dådyr;Kalv;Under 1 år;Hun;0;0;28;41;52
2021/2022;"Langeland";Dådyr;Kalv;Under 1 år;;0;0;1;4;7
