Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Vordingborg";Rådyr;Råbuk;2+ år;Han;123;53;18;6;5;6;3
2013/2014;"Vordingborg";Rådyr;Råbuk;1 år;Han;32;15;5;1;4;1;2
2013/2014;"Vordingborg";Rådyr;Råbuk;;Han;69;17;7;4;2;2;0
2013/2014;"Vordingborg";Rådyr;Rå;2+ år;Hun;0;0;0;9;19;17;23
2013/2014;"Vordingborg";Rådyr;Rå;1 år;Hun;0;0;0;3;4;9;11
2013/2014;"Vordingborg";Rådyr;Rå;;Hun;0;0;0;9;8;11;17
2013/2014;"Vordingborg";Rådyr;Lam;Under 1 år;Han;0;0;0;1;9;8;11
2013/2014;"Vordingborg";Rådyr;Lam;Under 1 år;Hun;0;0;0;6;17;18;16
2013/2014;"Vordingborg";Rådyr;Lam;Under 1 år;;0;0;0;8;10;9;9
