Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Herning";Rådyr;Råbuk;2+ år;Han;172;53;14;12;14;5;1
2013/2014;"Herning";Rådyr;Råbuk;1 år;Han;49;20;13;13;7;4;5
2013/2014;"Herning";Rådyr;Råbuk;;Han;78;37;10;13;13;3;3
2013/2014;"Herning";Rådyr;Rå;2+ år;Hun;0;0;0;34;35;35;18
2013/2014;"Herning";Rådyr;Rå;1 år;Hun;0;0;0;15;16;16;5
2013/2014;"Herning";Rådyr;Rå;;Hun;0;0;0;23;24;18;12
2013/2014;"Herning";Rådyr;Lam;Under 1 år;Han;0;0;0;28;33;17;7
2013/2014;"Herning";Rådyr;Lam;Under 1 år;Hun;0;0;0;46;44;29;17
2013/2014;"Herning";Rådyr;Lam;Under 1 år;;0;0;0;27;29;12;12
