Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Faaborg-Midtfyn";Ræv;Han;Over 1 år;Han;1;0;0;0;7;16;17;15
2012/2013;"Faaborg-Midtfyn";Ræv;Tæve;Over 1 år;Hun;0;0;0;4;5;6;10;10
2012/2013;"Faaborg-Midtfyn";Ræv;Hvalp;Under 1 år;Han;0;0;1;0;0;1;0;0
2012/2013;"Faaborg-Midtfyn";Ræv;Hvalp;Under 1 år;Hun;1;0;0;0;0;0;0;1
2012/2013;"Faaborg-Midtfyn";Ræv;Hvalp;Under 1 år;;2;2;6;2;1;0;1;0
