Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Skive";Ræv;Han;Over 1 år;Han;0;1;1;4;26;27;22;31
2015/2016;"Skive";Ræv;Tæve;Over 1 år;Hun;0;0;1;1;7;6;7;13
2015/2016;"Skive";Ræv;Hvalp;Under 1 år;Han;2;0;2;1;1;0;0;0
2015/2016;"Skive";Ræv;Hvalp;Under 1 år;Hun;2;3;1;2;1;2;1;1
2015/2016;"Skive";Ræv;Hvalp;Under 1 år;;0;0;1;2;3;0;1;0
