Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Favrskov";Sika;Sikahjort;2+ år;Han;17;6;5;2;0
2016/2017;"Favrskov";Sika;Sikahjort;1 år;Han;1;1;3;0;0
2016/2017;"Favrskov";Sika;Sikahjort;;Han;13;5;1;2;3
2016/2017;"Favrskov";Sika;Sikahind;2+ år;Hun;0;0;1;3;5
2016/2017;"Favrskov";Sika;Sikahind;;Hun;0;0;3;2;5
2016/2017;"Favrskov";Sika;Kalv;Under 1 år;Han;0;0;1;2;4
2016/2017;"Favrskov";Sika;Kalv;Under 1 år;Hun;0;4;2;4;3
2016/2017;"Favrskov";Sika;Kalv;Under 1 år;;0;3;5;1;6
