Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Billund";Ræv;Han;Over 1 år;Han;0;2;0;4;20;20;32;21
2014/2015;"Billund";Ræv;Tæve;Over 1 år;Hun;0;0;1;4;9;5;8;16
2014/2015;"Billund";Ræv;Hvalp;Under 1 år;Han;1;3;1;0;0;0;0;1
2014/2015;"Billund";Ræv;Hvalp;Under 1 år;Hun;0;2;0;2;6;0;0;0
2014/2015;"Billund";Ræv;Hvalp;Under 1 år;;0;0;6;2;2;3;1;0
