Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2018/2019;"Ringsted";Ræv;Han;Over 1 år;Han;0;0;0;3;4;10;5;16
2018/2019;"Ringsted";Ræv;Han;;Han;0;0;0;1;0;0;0;0
2018/2019;"Ringsted";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;2;2;3;8
2018/2019;"Ringsted";Ræv;Hvalp;Under 1 år;Han;0;2;0;2;0;0;0;0
2018/2019;"Ringsted";Ræv;Hvalp;Under 1 år;Hun;0;1;0;0;0;0;0;0
2018/2019;"Ringsted";Ræv;Hvalp;Under 1 år;;0;6;0;0;1;1;0;1
