Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Odder";Dådyr;Dåhjort;;Han;0;0;1;0;0
2020/2021;"Odder";Dådyr;Kalv;Under 1 år;Han;0;2;0;0;0
