Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Aabenraa";Mårhund;Han;Over 1 år;Han;9;12;3;13;5
2019/2020;"Aabenraa";Mårhund;Han;;Han;1;0;0;0;0
2019/2020;"Aabenraa";Mårhund;Tæve;Over 1 år;Hun;6;7;2;5;7
2019/2020;"Aabenraa";Mårhund;Hvalp;Under 1 år;Han;2;0;1;0;0
2019/2020;"Aabenraa";Mårhund;Hvalp;Under 1 år;Hun;2;0;3;0;0
2019/2020;"Aabenraa";Mårhund;Hvalp;Under 1 år;;3;0;0;0;0
