Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Viborg";Ræv;Han;Over 1 år;Han;0;0;0;2;39;27;26;28
2013/2014;"Viborg";Ræv;Tæve;Over 1 år;Hun;1;0;1;2;12;11;9;18
2013/2014;"Viborg";Ræv;Tæve;;Hun;0;0;0;0;2;0;0;0
2013/2014;"Viborg";Ræv;Hvalp;Under 1 år;Han;0;4;1;1;3;1;0;1
2013/2014;"Viborg";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;4;0;1;1
2013/2014;"Viborg";Ræv;Hvalp;Under 1 år;;3;4;0;0;0;2;1;1
