Sæson;Kommune;Art;September;Oktober;November;December;Januar
2018/2019;"Bornholm";Mink;1;0;1;2;0
2018/2019;"Bornholm";Mink;2;0;8;0;2
2018/2019;"Bornholm";Mink;3;0;3;1;0
2018/2019;"Bornholm";Mink;3;0;0;0;0
2018/2019;"Bornholm";Mink;1;0;1;0;0
2018/2019;"Bornholm";Mink;4;2;3;0;0
2018/2019;"Bornholm";Mink;0;0;1;0;1
