Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2022/2023;"Syddjurs";Dådyr;Dåhjort;2+ år;Han;4;3;4;1;5
2022/2023;"Syddjurs";Dådyr;Dåhjort;1 år;Han;2;4;2;4;4
2022/2023;"Syddjurs";Dådyr;Dåhjort;;Han;4;6;11;1;0
2022/2023;"Syddjurs";Dådyr;Då;2+ år;Hun;0;5;3;2;1
2022/2023;"Syddjurs";Dådyr;Då;1 år;Hun;0;0;1;0;3
2022/2023;"Syddjurs";Dådyr;Då;;Hun;0;3;3;4;7
2022/2023;"Syddjurs";Dådyr;Kalv;Under 1 år;Han;0;0;5;5;4
2022/2023;"Syddjurs";Dådyr;Kalv;Under 1 år;Hun;0;6;5;2;4
2022/2023;"Syddjurs";Dådyr;Kalv;Under 1 år;;0;1;1;0;2
