Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Ikast-Brande";Mårhund;Han;Over 1 år;Han;1;3;1;0;2
2019/2020;"Ikast-Brande";Mårhund;Tæve;Over 1 år;Hun;0;2;0;0;2
2019/2020;"Ikast-Brande";Mårhund;Hvalp;Under 1 år;Hun;1;0;0;0;0
2019/2020;"Ikast-Brande";Mårhund;Hvalp;Under 1 år;;2;0;0;0;0
