Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2019/2020;"Albertslund";Rådyr;Råbuk;1 år;Han;0;0;0;0;1;0;0
2019/2020;"Albertslund";Rådyr;Lam;Under 1 år;Hun;0;0;0;0;1;0;0
