Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Ikast-Brande";Rådyr;Råbuk;2+ år;Han;85;32;5;1;5;3;1
2013/2014;"Ikast-Brande";Rådyr;Råbuk;1 år;Han;29;5;9;8;4;3;2
2013/2014;"Ikast-Brande";Rådyr;Råbuk;;Han;59;23;4;9;6;5;1
2013/2014;"Ikast-Brande";Rådyr;Rå;2+ år;Hun;0;0;0;16;24;16;12
2013/2014;"Ikast-Brande";Rådyr;Rå;1 år;Hun;0;0;0;10;9;6;8
2013/2014;"Ikast-Brande";Rådyr;Rå;;Hun;0;0;0;21;11;10;8
2013/2014;"Ikast-Brande";Rådyr;Lam;Under 1 år;Han;0;0;0;13;13;5;5
2013/2014;"Ikast-Brande";Rådyr;Lam;Under 1 år;Hun;0;0;0;32;13;15;7
2013/2014;"Ikast-Brande";Rådyr;Lam;Under 1 år;;0;0;0;13;16;15;7
