Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Jammerbugt";Mårhund;Han;Over 1 år;Han;1;1;1;2;0
2020/2021;"Jammerbugt";Mårhund;Tæve;Over 1 år;Hun;0;2;0;0;0
2020/2021;"Jammerbugt";Mårhund;Hvalp;Under 1 år;;0;0;0;0;1
