Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Mariagerfjord";Sika;Sikahjort;;Han;0;0;1;0;0
2017/2018;"Mariagerfjord";Sika;Kalv;Under 1 år;;0;0;1;0;0
