Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2022/2023;"Hillerød";Ræv;Han;Over 1 år;Han;2;1;0;1;0;3;4;1
2022/2023;"Hillerød";Ræv;Han;;Han;0;0;0;1;1;2;4;4
2022/2023;"Hillerød";Ræv;Tæve;Over 1 år;Hun;1;0;0;2;0;1;2;5
2022/2023;"Hillerød";Ræv;Tæve;;Hun;0;0;0;0;0;1;1;3
2022/2023;"Hillerød";Ræv;Hvalp;Under 1 år;Han;2;2;3;0;0;0;0;0
2022/2023;"Hillerød";Ræv;Hvalp;Under 1 år;Hun;2;4;0;0;1;0;0;1
2022/2023;"Hillerød";Ræv;Hvalp;Under 1 år;;1;2;1;0;0;2;0;0
