Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Slagelse";Rådyr;Råbuk;2+ år;Han;165;53;13;11;8;10;3
2015/2016;"Slagelse";Rådyr;Råbuk;1 år;Han;54;29;4;3;3;4;3
2015/2016;"Slagelse";Rådyr;Råbuk;;Han;101;34;12;6;4;6;3
2015/2016;"Slagelse";Rådyr;Rå;2+ år;Hun;0;1;0;21;23;27;39
2015/2016;"Slagelse";Rådyr;Rå;1 år;Hun;0;0;0;2;5;5;18
2015/2016;"Slagelse";Rådyr;Rå;;Hun;0;0;0;11;13;24;35
2015/2016;"Slagelse";Rådyr;Lam;Under 1 år;Han;0;0;0;8;8;6;18
2015/2016;"Slagelse";Rådyr;Lam;Under 1 år;Hun;0;0;0;14;19;18;21
2015/2016;"Slagelse";Rådyr;Lam;Under 1 år;;0;0;0;12;11;18;22
