Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2018/2019;"Skive";Rådyr;Råbuk;2+ år;Han;166;44;18;8;14;8;2
2018/2019;"Skive";Rådyr;Råbuk;1 år;Han;11;10;2;5;3;6;3
2018/2019;"Skive";Rådyr;Råbuk;;Han;89;25;16;12;4;4;5
2018/2019;"Skive";Rådyr;Rå;2+ år;Hun;0;0;1;23;24;23;17
2018/2019;"Skive";Rådyr;Rå;1 år;Hun;1;0;0;12;4;10;7
2018/2019;"Skive";Rådyr;Rå;;Hun;0;0;0;21;23;22;23
2018/2019;"Skive";Rådyr;Lam;Under 1 år;Han;0;0;0;16;10;13;4
2018/2019;"Skive";Rådyr;Lam;Under 1 år;Hun;0;0;1;25;23;17;15
2018/2019;"Skive";Rådyr;Lam;Under 1 år;;0;0;0;19;14;8;12
