Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2018/2019;"Roskilde";Rådyr;Råbuk;2+ år;Han;62;18;7;2;3;1;1
2018/2019;"Roskilde";Rådyr;Råbuk;1 år;Han;9;3;0;1;1;3;1
2018/2019;"Roskilde";Rådyr;Råbuk;;Han;49;8;3;4;2;2;2
2018/2019;"Roskilde";Rådyr;Rå;2+ år;Hun;0;0;0;5;9;8;11
2018/2019;"Roskilde";Rådyr;Rå;1 år;Hun;0;0;0;2;4;8;4
2018/2019;"Roskilde";Rådyr;Rå;;Hun;0;0;0;4;8;10;10
2018/2019;"Roskilde";Rådyr;Lam;Under 1 år;Han;1;0;0;4;3;1;3
2018/2019;"Roskilde";Rådyr;Lam;Under 1 år;Hun;0;0;1;6;6;3;12
2018/2019;"Roskilde";Rådyr;Lam;Under 1 år;;0;0;0;6;3;5;6
