Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2012/2013;"Thisted";Ræv;Han;Over 1 år;Han;0;0;0;2;14;25;7;13
2012/2013;"Thisted";Ræv;Han;;Han;0;0;0;0;0;0;0;1
2012/2013;"Thisted";Ræv;Tæve;Over 1 år;Hun;0;0;0;1;6;14;7;11
2012/2013;"Thisted";Ræv;Hvalp;Under 1 år;Han;0;0;0;3;0;0;0;0
2012/2013;"Thisted";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;1;0;0;0
2012/2013;"Thisted";Ræv;Hvalp;Under 1 år;;2;3;0;1;3;0;0;0
