Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2014/2015;"Odense";Dådyr;Dåhjort;2+ år;Han;0;2;1;2;0
2014/2015;"Odense";Dådyr;Dåhjort;;Han;0;0;0;0;3
2014/2015;"Odense";Dådyr;Då;;Hun;0;0;0;0;1
2014/2015;"Odense";Dådyr;Kalv;Under 1 år;;0;0;1;0;0
