Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2016/2017;"Favrskov";Vildsvin;So;Over 1 år;Hun;0;0;0;0;1
2016/2017;"Favrskov";Vildsvin;Gris;Under 1 år;;0;0;0;1;0
