Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Slagelse";Ræv;Han;Over 1 år;Han;0;1;0;3;8;17;18;23
2015/2016;"Slagelse";Ræv;Han;;Han;0;0;0;0;0;1;0;0
2015/2016;"Slagelse";Ræv;Tæve;Over 1 år;Hun;0;0;0;4;5;5;11;11
2015/2016;"Slagelse";Ræv;Tæve;;Hun;0;0;0;0;0;1;0;1
2015/2016;"Slagelse";Ræv;Hvalp;Under 1 år;Han;2;3;3;1;2;1;2;0
2015/2016;"Slagelse";Ræv;Hvalp;Under 1 år;Hun;1;2;2;0;0;2;0;0
2015/2016;"Slagelse";Ræv;Hvalp;Under 1 år;;1;3;1;3;2;3;3;0
