Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2018/2019;"Stevns";Rådyr;Råbuk;2+ år;Han;59;15;8;2;2;3;4
2018/2019;"Stevns";Rådyr;Råbuk;1 år;Han;8;5;2;1;2;0;6
2018/2019;"Stevns";Rådyr;Råbuk;;Han;32;11;3;3;0;2;5
2018/2019;"Stevns";Rådyr;Rå;2+ år;Hun;0;0;0;5;10;21;19
2018/2019;"Stevns";Rådyr;Rå;1 år;Hun;0;0;0;1;1;3;3
2018/2019;"Stevns";Rådyr;Rå;;Hun;0;0;0;5;6;11;15
2018/2019;"Stevns";Rådyr;Lam;Under 1 år;Han;0;0;0;5;7;6;5
2018/2019;"Stevns";Rådyr;Lam;Under 1 år;Hun;0;0;0;1;3;8;12
2018/2019;"Stevns";Rådyr;Lam;Under 1 år;;0;0;0;3;13;3;6
