Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2022/2023;"Egedal";Rådyr;Råbuk;2+ år;Han;19;7;4;2;0;0;1
2022/2023;"Egedal";Rådyr;Råbuk;1 år;Han;3;3;1;0;1;0;1
2022/2023;"Egedal";Rådyr;Råbuk;;Han;14;7;6;0;1;2;2
2022/2023;"Egedal";Rådyr;Rå;2+ år;Hun;0;0;0;2;2;0;2
2022/2023;"Egedal";Rådyr;Rå;1 år;Hun;0;0;0;0;0;1;0
2022/2023;"Egedal";Rådyr;Rå;;Hun;0;0;0;2;2;1;7
2022/2023;"Egedal";Rådyr;Lam;Under 1 år;Han;0;0;0;2;0;0;2
2022/2023;"Egedal";Rådyr;Lam;Under 1 år;Hun;0;0;0;0;2;2;6
