Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Faxe";Ræv;Han;Over 1 år;Han;0;0;1;4;13;12;15;10
2015/2016;"Faxe";Ræv;Tæve;Over 1 år;Hun;0;1;0;1;5;5;9;13
2015/2016;"Faxe";Ræv;Hvalp;Under 1 år;Han;1;2;1;2;0;0;0;0
2015/2016;"Faxe";Ræv;Hvalp;Under 1 år;Hun;1;2;0;0;2;0;0;0
2015/2016;"Faxe";Ræv;Hvalp;Under 1 år;;4;14;1;1;3;2;2;0
