Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Vejle";Mårhund;Han;Over 1 år;Han;2;11;3;3;9
2019/2020;"Vejle";Mårhund;Tæve;Over 1 år;Hun;4;6;9;4;6
2019/2020;"Vejle";Mårhund;Hvalp;Under 1 år;Han;1;1;0;0;0
2019/2020;"Vejle";Mårhund;Hvalp;Under 1 år;Hun;1;0;0;0;0
2019/2020;"Vejle";Mårhund;Hvalp;Under 1 år;;1;0;0;0;0
