Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Favrskov";Rådyr;Råbuk;2+ år;Han;59;19;7;4;1;0;1
2021/2022;"Favrskov";Rådyr;Råbuk;1 år;Han;11;7;2;3;2;2;4
2021/2022;"Favrskov";Rådyr;Råbuk;;Han;75;31;8;5;4;7;4
2021/2022;"Favrskov";Rådyr;Rå;2+ år;Hun;0;0;0;11;14;16;9
2021/2022;"Favrskov";Rådyr;Rå;1 år;Hun;0;0;0;4;3;2;7
2021/2022;"Favrskov";Rådyr;Rå;;Hun;0;0;0;13;14;6;16
2021/2022;"Favrskov";Rådyr;Lam;Under 1 år;Han;0;0;0;9;5;7;6
2021/2022;"Favrskov";Rådyr;Lam;Under 1 år;Hun;1;0;0;7;12;13;14
2021/2022;"Favrskov";Rådyr;Lam;Under 1 år;;0;0;0;7;5;1;0
