Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2010/2011;"Syddjurs";Krondyr;Kronhjort;2+ år;Han;3;5;0;1;0
2010/2011;"Syddjurs";Krondyr;Kronhjort;1 år;Han;0;0;0;1;0
2010/2011;"Syddjurs";Krondyr;Kronhind;2+ år;Hun;1;0;3;1;1
2010/2011;"Syddjurs";Krondyr;Kronhind;1 år;Hun;0;0;1;0;1
2010/2011;"Syddjurs";Krondyr;Kalv;Under 1 år;Han;0;0;2;0;2
2010/2011;"Syddjurs";Krondyr;Kalv;Under 1 år;Hun;0;1;1;1;5
