Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Rudersdal";Rådyr;Råbuk;2+ år;Han;3;3;1;0;0;0;0
2013/2014;"Rudersdal";Rådyr;Råbuk;1 år;Han;1;0;0;0;0;0;0
2013/2014;"Rudersdal";Rådyr;Råbuk;;Han;4;2;1;0;0;0;0
2013/2014;"Rudersdal";Rådyr;Rå;2+ år;Hun;0;0;0;0;1;1;1
2013/2014;"Rudersdal";Rådyr;Rå;1 år;Hun;0;0;0;0;1;0;0
2013/2014;"Rudersdal";Rådyr;Rå;;Hun;0;0;0;1;1;0;1
2013/2014;"Rudersdal";Rådyr;Lam;Under 1 år;Han;0;0;0;0;2;0;0
2013/2014;"Rudersdal";Rådyr;Lam;Under 1 år;Hun;0;0;0;0;0;1;0
2013/2014;"Rudersdal";Rådyr;Lam;Under 1 år;;0;0;0;0;0;0;1
