Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2013/2014;"Stevns";Ræv;Han;Over 1 år;Han;0;0;0;0;4;5;4;8
2013/2014;"Stevns";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;1;3;2;3
2013/2014;"Stevns";Ræv;Tæve;;Hun;0;0;0;0;0;1;0;0
2013/2014;"Stevns";Ræv;Hvalp;Under 1 år;Han;1;0;0;0;0;0;1;0
2013/2014;"Stevns";Ræv;Hvalp;Under 1 år;Hun;0;0;0;0;0;0;1;0
2013/2014;"Stevns";Ræv;Hvalp;Under 1 år;;1;2;0;1;0;0;0;0
