Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Sorø";Sika;Sikahjort;2+ år;Han;0;1;0;0;1
2015/2016;"Sorø";Sika;Sikahjort;;Han;0;0;1;0;0
2015/2016;"Sorø";Sika;Sikahind;1 år;Hun;0;0;0;1;0
