Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Tønder";Mårhund;Han;Over 1 år;Han;1;8;12;6;4
2019/2020;"Tønder";Mårhund;Tæve;Over 1 år;Hun;2;5;5;4;4
2019/2020;"Tønder";Mårhund;Hvalp;Under 1 år;Hun;0;0;0;0;1
2019/2020;"Tønder";Mårhund;Hvalp;Under 1 år;;5;0;0;0;0
