Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Læsø";Ræv;Han;Over 1 år;Han;0;0;0;0;1;6;3;0
2014/2015;"Læsø";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;3;3;4;0
2014/2015;"Læsø";Ræv;Hvalp;Under 1 år;Han;0;1;0;1;0;1;0;0
2014/2015;"Læsø";Ræv;Hvalp;Under 1 år;Hun;0;0;0;1;1;0;0;0
2014/2015;"Læsø";Ræv;Hvalp;Under 1 år;;0;0;0;0;1;0;0;0
