Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2014/2015;"Esbjerg";Mårhund;Han;Over 1 år;Han;0;0;0;0;1
2014/2015;"Esbjerg";Mårhund;Tæve;Over 1 år;Hun;1;0;0;0;3
