Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2013/2014;"Norddjurs";Dådyr;Dåhjort;2+ år;Han;2;3;4;0;1
2013/2014;"Norddjurs";Dådyr;Dåhjort;1 år;Han;4;2;2;1;2
2013/2014;"Norddjurs";Dådyr;Dåhjort;;Han;7;1;1;0;1
2013/2014;"Norddjurs";Dådyr;Då;2+ år;Hun;0;0;7;5;3
2013/2014;"Norddjurs";Dådyr;Då;1 år;Hun;0;0;0;0;2
2013/2014;"Norddjurs";Dådyr;Då;;Hun;0;0;4;4;2
2013/2014;"Norddjurs";Dådyr;Kalv;Under 1 år;Hun;0;1;2;1;2
2013/2014;"Norddjurs";Dådyr;Kalv;Under 1 år;;0;0;3;4;1
