Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2015/2016;"Gribskov";Ræv;Han;Over 1 år;Han;1;0;1;7;8;13;8;12
2015/2016;"Gribskov";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;11;9;9;5
2015/2016;"Gribskov";Ræv;Hvalp;Under 1 år;Han;1;6;0;0;2;0;0;0
2015/2016;"Gribskov";Ræv;Hvalp;Under 1 år;Hun;1;4;0;0;0;0;0;0
2015/2016;"Gribskov";Ræv;Hvalp;Under 1 år;;1;16;3;4;3;0;0;1
