Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2019/2020;"Skanderborg";Mårhund;Han;Over 1 år;Han;0;2;0;0;1
2019/2020;"Skanderborg";Mårhund;Tæve;Over 1 år;Hun;1;2;0;0;1
2019/2020;"Skanderborg";Mårhund;Hvalp;Under 1 år;;0;1;0;0;0
