Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2022/2023;"Nyborg";Ræv;Han;Over 1 år;Han;0;0;0;1;1;0;3;3
2022/2023;"Nyborg";Ræv;Han;;Han;0;0;0;1;2;1;0;7
2022/2023;"Nyborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;0;0;2;3
2022/2023;"Nyborg";Ræv;Tæve;;Hun;0;0;0;0;0;0;1;2
2022/2023;"Nyborg";Ræv;Hvalp;Under 1 år;Han;0;1;0;0;0;0;0;0
2022/2023;"Nyborg";Ræv;Hvalp;Under 1 år;Hun;0;1;1;0;0;0;0;1
2022/2023;"Nyborg";Ræv;Hvalp;Under 1 år;;0;6;1;0;0;0;0;0
