Sæson;Kommune;Art;September;Oktober;November;December;Januar
2017/2018;"Ringkøbing-Skjern";Mink;1;1;5;5;2
2017/2018;"Ringkøbing-Skjern";Mink;0;3;9;6;1
2017/2018;"Ringkøbing-Skjern";Mink;0;0;0;2;1
