Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Gribskov";Sika;Sikahjort;;Han;1;0;0;0;0
2017/2018;"Gribskov";Sika;Sikahind;;Hun;0;0;1;0;0
