Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2015/2016;"Sorø";Dådyr;Dåhjort;2+ år;Han;2;5;3;8;7
2015/2016;"Sorø";Dådyr;Dåhjort;1 år;Han;3;0;6;1;3
2015/2016;"Sorø";Dådyr;Dåhjort;;Han;0;2;0;2;5
2015/2016;"Sorø";Dådyr;Då;2+ år;Hun;0;7;6;7;7
2015/2016;"Sorø";Dådyr;Då;1 år;Hun;0;2;2;2;4
2015/2016;"Sorø";Dådyr;Då;;Hun;0;4;2;2;2
2015/2016;"Sorø";Dådyr;Kalv;Under 1 år;Han;0;3;1;6;5
2015/2016;"Sorø";Dådyr;Kalv;Under 1 år;Hun;0;4;3;3;6
2015/2016;"Sorø";Dådyr;Kalv;Under 1 år;;0;0;3;3;8
