Sæson;Kommune;Art;September;Oktober;November;December;Januar
2020/2021;"Herning";Mink;0;0;2;3;0
2020/2021;"Herning";Mink;0;0;1;2;1
2020/2021;"Herning";Mink;0;0;0;1;0
