Sæson;Kommune;Art;September;Oktober;November;December;Januar
2020/2021;"Nordfyn";Mink;1;0;0;0;0
2020/2021;"Nordfyn";Mink;1;0;0;1;0
2020/2021;"Nordfyn";Mink;0;0;1;0;0
