Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Vesthimmerland";Mårhund;Han;Over 1 år;Han;0;1;0;3;0
2018/2019;"Vesthimmerland";Mårhund;Tæve;Over 1 år;Hun;0;1;0;1;0
2018/2019;"Vesthimmerland";Mårhund;Hvalp;Under 1 år;Hun;1;0;0;0;0
