Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2021/2022;"Hjørring";Krondyr;Kronhjort;2+ år;Han;0;0;6;12;0
2021/2022;"Hjørring";Krondyr;Kronhjort;1 år;Han;0;1;7;6;0
2021/2022;"Hjørring";Krondyr;Kronhind;2+ år;Hun;0;0;3;3;2
2021/2022;"Hjørring";Krondyr;Kronhind;1 år;Hun;0;0;3;1;1
2021/2022;"Hjørring";Krondyr;Kalv;Under 1 år;Han;1;0;3;0;0
2021/2022;"Hjørring";Krondyr;Kalv;Under 1 år;Hun;0;0;4;2;1
2021/2022;"Hjørring";Krondyr;Ikke angivet;;Han;0;0;2;2;0
2021/2022;"Hjørring";Krondyr;Ikke angivet;;Hun;0;0;4;5;0
