Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2020/2021;"Furesø";Ræv;Han;Over 1 år;Han;0;0;0;0;2;0;0;3
2020/2021;"Furesø";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;1;1;1;0
