Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2020/2021;"Skive";Sika;Sikahjort;2+ år;Han;1;1;0;0;2
2020/2021;"Skive";Sika;Sikahjort;1 år;Han;2;0;0;0;1
2020/2021;"Skive";Sika;Sikahjort;;Han;0;0;0;1;0
