Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2017/2018;"Vejle";Rådyr;Råbuk;2+ år;Han;193;54;20;9;14;13;7
2017/2018;"Vejle";Rådyr;Råbuk;1 år;Han;39;20;14;9;10;4;5
2017/2018;"Vejle";Rådyr;Råbuk;;Han;103;42;17;13;10;9;4
2017/2018;"Vejle";Rådyr;Rå;2+ år;Hun;0;0;0;26;39;30;19
2017/2018;"Vejle";Rådyr;Rå;1 år;Hun;0;0;0;14;6;19;9
2017/2018;"Vejle";Rådyr;Rå;;Hun;0;0;0;25;44;41;23
2017/2018;"Vejle";Rådyr;Lam;Under 1 år;Han;1;1;0;9;20;17;10
2017/2018;"Vejle";Rådyr;Lam;Under 1 år;Hun;0;0;0;21;29;26;22
2017/2018;"Vejle";Rådyr;Lam;Under 1 år;;0;0;0;20;32;27;12
