Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2021/2022;"Varde";Rådyr;Råbuk;2+ år;Han;94;43;16;6;6;4;2
2021/2022;"Varde";Rådyr;Råbuk;1 år;Han;19;8;2;5;2;1;0
2021/2022;"Varde";Rådyr;Råbuk;;Han;75;26;6;7;1;5;2
2021/2022;"Varde";Rådyr;Rå;2+ år;Hun;0;0;0;12;11;22;17
2021/2022;"Varde";Rådyr;Rå;1 år;Hun;0;0;0;6;2;1;4
2021/2022;"Varde";Rådyr;Rå;;Hun;0;0;0;9;15;13;7
2021/2022;"Varde";Rådyr;Lam;Under 1 år;Han;0;0;0;6;11;10;10
2021/2022;"Varde";Rådyr;Lam;Under 1 år;Hun;0;0;0;11;12;22;6
2021/2022;"Varde";Rådyr;Lam;Under 1 år;;0;0;0;5;5;5;4
