Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Frederikshavn";Ræv;Han;Over 1 år;Han;0;0;0;2;19;14;17;10
2014/2015;"Frederikshavn";Ræv;Han;;Han;0;0;0;0;1;0;0;0
2014/2015;"Frederikshavn";Ræv;Tæve;Over 1 år;Hun;0;0;0;2;6;2;6;5
2014/2015;"Frederikshavn";Ræv;Tæve;;Hun;0;0;0;0;0;0;1;2
2014/2015;"Frederikshavn";Ræv;Hvalp;Under 1 år;Han;1;0;1;0;0;0;1;0
2014/2015;"Frederikshavn";Ræv;Hvalp;Under 1 år;Hun;2;0;0;0;0;0;0;0
2014/2015;"Frederikshavn";Ræv;Hvalp;Under 1 år;;4;2;0;0;1;0;1;0
