Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2018/2019;"Lemvig";Krondyr;Kronhjort;2+ år;Han;11;5;7;3;0
2018/2019;"Lemvig";Krondyr;Kronhjort;1 år;Han;6;2;3;4;2
2018/2019;"Lemvig";Krondyr;Kronhind;2+ år;Hun;0;0;9;8;0
2018/2019;"Lemvig";Krondyr;Kronhind;1 år;Hun;0;2;2;3;2
2018/2019;"Lemvig";Krondyr;Kalv;Under 1 år;Han;2;2;3;3;2
2018/2019;"Lemvig";Krondyr;Kalv;Under 1 år;Hun;2;3;3;10;5
2018/2019;"Lemvig";Krondyr;Ikke angivet;;Han;10;6;10;9;3
2018/2019;"Lemvig";Krondyr;Ikke angivet;;Hun;0;3;13;11;9
