Sæson;Kommune;Art;Type;Alder;Køn;Juni;Juli;August;September;Oktober;November;December;Januar
2014/2015;"Aalborg";Ræv;Han;Over 1 år;Han;1;0;0;1;32;47;29;25
2014/2015;"Aalborg";Ræv;Tæve;Over 1 år;Hun;0;0;0;0;11;20;11;12
2014/2015;"Aalborg";Ræv;Hvalp;Under 1 år;Han;0;1;0;1;1;1;0;1
2014/2015;"Aalborg";Ræv;Hvalp;Under 1 år;Hun;2;1;1;1;1;0;0;1
2014/2015;"Aalborg";Ræv;Hvalp;Under 1 år;;10;0;3;0;1;2;2;1
