Sæson;Kommune;Art;Type;Alder;Køn;September;Oktober;November;December;Januar
2017/2018;"Lolland";Vildsvin;Orne;Over 1 år;Han;0;1;0;0;0
2017/2018;"Lolland";Vildsvin;So;Over 1 år;Hun;0;0;1;0;0
2017/2018;"Lolland";Vildsvin;Gris;Under 1 år;;0;0;2;0;0
