Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2015/2016;"Ringkøbing-Skjern";Rådyr;Råbuk;2+ år;Han;277;59;16;12;16;6;3
2015/2016;"Ringkøbing-Skjern";Rådyr;Råbuk;1 år;Han;76;35;17;7;12;4;2
2015/2016;"Ringkøbing-Skjern";Rådyr;Råbuk;;Han;134;45;11;17;5;8;3
2015/2016;"Ringkøbing-Skjern";Rådyr;Rå;2+ år;Hun;0;0;0;35;50;44;28
2015/2016;"Ringkøbing-Skjern";Rådyr;Rå;1 år;Hun;0;0;0;17;18;10;5
2015/2016;"Ringkøbing-Skjern";Rådyr;Rå;;Hun;0;1;0;35;32;28;17
2015/2016;"Ringkøbing-Skjern";Rådyr;Lam;Under 1 år;Han;2;0;0;27;29;24;10
2015/2016;"Ringkøbing-Skjern";Rådyr;Lam;Under 1 år;Hun;0;0;0;39;33;26;22
2015/2016;"Ringkøbing-Skjern";Rådyr;Lam;Under 1 år;;0;0;0;38;18;25;15
