Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2013/2014;"Syddjurs";Rådyr;Råbuk;2+ år;Han;112;54;29;11;14;4;0
2013/2014;"Syddjurs";Rådyr;Råbuk;1 år;Han;22;17;7;5;5;1;6
2013/2014;"Syddjurs";Rådyr;Råbuk;;Han;43;30;7;5;3;3;2
2013/2014;"Syddjurs";Rådyr;Rå;2+ år;Hun;0;0;0;25;30;25;26
2013/2014;"Syddjurs";Rådyr;Rå;1 år;Hun;0;0;0;15;9;8;10
2013/2014;"Syddjurs";Rådyr;Rå;;Hun;0;0;0;13;23;20;15
2013/2014;"Syddjurs";Rådyr;Lam;Under 1 år;Han;0;0;0;17;16;10;8
2013/2014;"Syddjurs";Rådyr;Lam;Under 1 år;Hun;0;0;0;12;19;18;18
2013/2014;"Syddjurs";Rådyr;Lam;Under 1 år;;0;0;0;13;13;11;8
