Sæson;Kommune;Art;Type;Alder;Køn;Maj;Juni;Juli;Oktober;November;December;Januar
2016/2017;"Køge";Rådyr;Råbuk;2+ år;Han;73;22;9;6;1;4;8
2016/2017;"Køge";Rådyr;Råbuk;1 år;Han;20;3;6;3;4;0;5
2016/2017;"Køge";Rådyr;Råbuk;;Han;63;30;13;3;10;1;2
2016/2017;"Køge";Rådyr;Rå;2+ år;Hun;0;0;0;12;18;18;28
2016/2017;"Køge";Rådyr;Rå;1 år;Hun;0;0;0;2;5;7;12
2016/2017;"Køge";Rådyr;Rå;;Hun;0;0;0;12;26;21;31
2016/2017;"Køge";Rådyr;Lam;Under 1 år;Han;0;1;0;7;13;8;10
2016/2017;"Køge";Rådyr;Lam;Under 1 år;Hun;0;0;0;4;9;16;14
2016/2017;"Køge";Rådyr;Lam;Under 1 år;;0;0;0;8;8;13;16
